board_position,player_white,voc,move_time,elo,n_candidates,ply
r2q1r2/p2p2pk/1pnQpn1p/2p5/2P4B/2P1PP2/P4P1P/R3KBR1,True,0.165,22.0,2148,5,27
r2q1r1k/p2p2p1/1pnQpn1p/2p5/2P4B/2PBPP2/P4P1P/R3K1R1,True,0.0,6.0,2148,5,29
r2q1r1k/p2p2p1/1pnQpn1p/2p5/2P4B/2PBPP2/P3KP1P/R5R1,False,0.894,2.0,2062,5,30
rq3r1k/p2p2p1/1pnQpn1p/2p5/2P4B/2PBPP2/P3KP1P/R5R1,True,0.903,66.0,2148,5,31
rq3r1k/p2p2p1/1pnQpn1p/2p5/2P5/2PBPPB1/P3KP1P/R5R1,False,0.0,27.0,2062,5,32
r4r1k/p2p2p1/1pnqpn1p/2p5/2P5/2PBPPB1/P3KP1P/R5R1,True,0.0,0.0,2148,5,33
r4r1k/p2p2p1/1pnBpn1p/2p5/2P5/2PBPP2/P3KP1P/R5R1,False,0.0,8.0,2062,5,34
r1r4k/p2p2p1/1pnBpn1p/2p5/2P5/2PBPP2/P3KP1P/R5R1,True,0.6869999999999999,10.0,2148,5,35
r1r4k/p2p2p1/1pnBpnRp/2p5/2P5/2PBPP2/P3KP1P/R7,False,0.175,2.0,2062,5,36
r1r1n2k/p2p2p1/1pnBp1Rp/2p5/2P5/2PBPP2/P3KP1P/R7,True,0.0,36.0,2148,5,37
r1r1nB1k/p2p2p1/1pn1p1Rp/2p5/2P5/2PBPP2/P3KP1P/R7,False,0.0,8.0,2062,5,38
r1r1nB1k/p5p1/1pnpp1Rp/2p5/2P5/2PBPP2/P3KP1P/R7,True,0.0,27.0,2148,5,39
r1r1nB1k/p5p1/1pnpp1Rp/2p5/2P5/2PBPP2/P3KP1P/6R1,False,0.0,5.0,2062,5,40
r3nB1k/p1r3p1/1pnpp1Rp/2p5/2P5/2PBPP2/P3KP1P/6R1,True,0.0,27.0,2148,5,41
r3nB1k/p1r3p1/1pnpR2p/2p5/2P5/2PBPP2/P3KP1P/6R1,False,0.0,8.0,2062,5,42
r3nBk1/p1r3p1/1pnpR2p/2p5/2P5/2PBPP2/P3KP1P/6R1,True,0.0,9.0,2148,5,43
r3n1k1/p1r3p1/1pnBR2p/2p5/2P5/2PBPP2/P3KP1P/6R1,False,0.0,6.0,2062,5,44
r5k1/p1r3p1/1pnnR2p/2p5/2P5/2PBPP2/P3KP1P/6R1,True,0.0,0.0,2148,5,45
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR,True,0.049,2.0,2144,5,3
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R,False,0.0,2.0,2083,5,4
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R,True,0.0219999999999999,1.0,2144,5,5
r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R,False,0.0,4.0,2083,5,6
r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R,True,0.0,0.0,2144,5,7
r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R,False,0.0,3.0,2083,5,8
r1bqk1nr/pppp1ppp/2n5/2b5/3NP3/8/PPP2PPP/RNBQKB1R,True,0.0,2.0,2144,5,9
r1bqk1nr/pppp1ppp/2N5/2b5/4P3/8/PPP2PPP/RNBQKB1R,False,0.0,4.0,2083,5,10
r1b1k1nr/pppp1ppp/2N2q2/2b5/4P3/8/PPP2PPP/RNBQKB1R,True,0.0,9.0,2144,5,11
r1b1k1nr/pppp1ppp/2N2q2/2b5/4P3/8/PPP1QPPP/RNB1KB1R,False,0.0,5.0,2083,5,12
r1b1k1nr/pppp1ppp/2q5/2b5/4P3/8/PPP1QPPP/RNB1KB1R,True,0.0,4.0,2144,5,13
r1b1k1nr/pppp1ppp/2q5/2b5/4P3/2N5/PPP1QPPP/R1B1KB1R,False,0.423,3.0,2083,5,14
r1b1k1nr/pppp1ppp/2q5/8/1b2P3/2N5/PPP1QPPP/R1B1KB1R,True,0.0,2.0,2144,5,15
r1b1k1nr/pppp1ppp/2q5/8/1b2P3/2N5/PPPBQPPP/R3KB1R,False,0.2789999999999999,6.0,2083,5,16
r1b1k2r/ppppnppp/2q5/8/1b2P3/2N5/PPPBQPPP/R3KB1R,True,0.0,2.0,2144,5,17
r1b1k2r/ppppnppp/2q5/8/1b2P3/P1N5/1PPBQPPP/R3KB1R,False,0.0,11.0,2083,5,18
r1b1k2r/ppppnppp/2q5/b7/4P3/P1N5/1PPBQPPP/R3KB1R,True,0.0,16.0,2144,5,19
r1b1k2r/ppppnppp/2q5/b7/4P3/P1N2P2/1PPBQ1PP/R3KB1R,False,0.337,5.0,2083,5,20
r1b2rk1/ppppnppp/2q5/b7/4P3/P1N2P2/1PPBQ1PP/R3KB1R,True,0.0,3.0,2144,5,21
r1b2rk1/ppppnppp/2q5/bQ6/4P3/P1N2P2/1PPB2PP/R3KB1R,False,0.0,17.0,2083,5,22
r1b2rk1/ppppnppp/8/bq6/4P3/P1N2P2/1PPB2PP/R3KB1R,True,0.0,0.0,2144,5,23
r1b2rk1/ppppnppp/8/bB6/4P3/P1N2P2/1PPB2PP/R3K2R,False,0.312,4.0,2083,5,24
r1b2rk1/pp1pnppp/2p5/bB6/4P3/P1N2P2/1PPB2PP/R3K2R,True,0.0,4.0,2144,5,25
r1b2rk1/pp1pnppp/2p5/b7/2B1P3/P1N2P2/1PPB2PP/R3K2R,False,0.0,14.0,2083,5,26
r1b2rk1/pp2nppp/2p5/b2p4/2B1P3/P1N2P2/1PPB2PP/R3K2R,True,0.0,2.0,2144,5,27
r1b2rk1/pp2nppp/2p5/b2P4/2B5/P1N2P2/1PPB2PP/R3K2R,False,0.0,3.0,2083,5,28
r1b2rk1/pp2nppp/8/b2p4/2B5/P1N2P2/1PPB2PP/R3K2R,True,0.024,3.0,2144,5,29
r1b2rk1/pp2nppp/8/b2N4/2B5/P4P2/1PPB2PP/R3K2R,False,0.0,4.0,2083,5,30
r1b2rk1/pp2nppp/8/3N4/2B5/P4P2/1PPb2PP/R3K2R,True,0.0,0.0,2144,5,31
r1b2rk1/pp2nppp/8/3N4/2B5/P4P2/1PPK2PP/R6R,False,0.0,6.0,2083,5,32
r1br2k1/pp2nppp/8/3N4/2B5/P4P2/1PPK2PP/R6R,True,0.0,60.0,2144,5,33
r1br2k1/pp2nppp/8/3N4/2B5/P4P2/1PPK2PP/3R3R,False,0.0,6.0,2083,5,34
r1br2k1/pp3ppp/8/3n4/2B5/P4P2/1PPK2PP/3R3R,True,0.0,5.0,2144,5,35
r1br2k1/pp3ppp/8/3n4/2B5/P4P2/1PP3PP/2KR3R,False,0.0,3.0,2083,5,36
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R,False,0.059,,2160,5,2
rnbqkbnr/ppppp1pp/8/5p2/8/5N2/PPPPPPPP/RNBQKB1R,True,0.1849999999999999,2.0,2302,5,3
rnbqkbnr/ppppp1pp/8/5p2/8/3P1N2/PPP1PPPP/RNBQKB1R,False,0.0699999999999999,1.0,2160,5,4
rnbqkbnr/pppp2pp/4p3/5p2/8/3P1N2/PPP1PPPP/RNBQKB1R,True,0.1,1.0,2302,5,5
rnbqkbnr/pppp2pp/4p3/5p2/4P3/3P1N2/PPP2PPP/RNBQKB1R,False,0.238,2.0,2160,5,6
rnbqkbnr/pppp2pp/4p3/8/4p3/3P1N2/PPP2PPP/RNBQKB1R,True,0.0,2.0,2302,5,7
rnbqkbnr/pppp2pp/4p3/8/4P3/5N2/PPP2PPP/RNBQKB1R,False,0.01,2.0,2160,5,8
rnbqkb1r/pppp2pp/4pn2/8/4P3/5N2/PPP2PPP/RNBQKB1R,True,0.0,3.0,2302,5,9
rnbqkb1r/pppp2pp/4pn2/4P3/8/5N2/PPP2PPP/RNBQKB1R,False,0.0,2.0,2160,5,10
rnbqkb1r/pppp2pp/4p3/3nP3/8/5N2/PPP2PPP/RNBQKB1R,True,0.008,2.0,2302,5,11
rnbqkb1r/pppp2pp/4p3/3nP3/2P5/5N2/PP3PPP/RNBQKB1R,False,0.0,2.0,2160,5,12
rnbqkb1r/pppp2pp/1n2p3/4P3/2P5/5N2/PP3PPP/RNBQKB1R,True,0.0,2.0,2302,5,13
rnbqkb1r/pppp2pp/1n2p3/4P3/2P5/2N2N2/PP3PPP/R1BQKB1R,False,0.002,2.0,2160,5,14
rnbqk2r/ppppb1pp/1n2p3/4P3/2P5/2N2N2/PP3PPP/R1BQKB1R,True,0.013,2.0,2302,5,15
rnbqk2r/ppppb1pp/1n2p3/4P3/2P5/2NB1N2/PP3PPP/R1BQK2R,False,0.0,2.0,2160,5,16
rnbq1rk1/ppppb1pp/1n2p3/4P3/2P5/2NB1N2/PP3PPP/R1BQK2R,True,0.023,0.0,2302,5,17
rnbq1rk1/ppppb1pp/1n2p3/4P3/2P5/2NB1N2/PP3PPP/R1BQ1RK1,False,0.0,2.0,2160,5,18
r1bq1rk1/ppppb1pp/1nn1p3/4P3/2P5/2NB1N2/PP3PPP/R1BQ1RK1,True,0.008,4.0,2302,5,19
r1bq1rk1/ppppb1pp/1nn1p3/4P3/2P5/2NB1N2/PP3PPP/R1BQR1K1,False,0.0,2.0,2160,5,20
r1bq1rk1/ppp1b1pp/1nnpp3/4P3/2P5/2NB1N2/PP3PPP/R1BQR1K1,True,0.127,4.0,2302,5,21
r1bq1rk1/ppp1b1pp/1nnpp3/4P3/2P5/2NB1N2/PP2QPPP/R1B1R1K1,False,0.0,12.0,2160,5,22
r1bq1r1k/ppp1b1pp/1nnpp3/4P3/2P5/2NB1N2/PP2QPPP/R1B1R1K1,True,0.0,2.0,2302,5,23
r1bq1r1k/ppp1b1pp/1nnpp3/4P3/2P1Q3/2NB1N2/PP3PPP/R1B1R1K1,False,0.0,4.0,2160,5,24
r1bq1r1k/ppp1b2p/1nnpp1p1/4P3/2P1Q3/2NB1N2/PP3PPP/R1B1R1K1,True,0.001,1.0,2302,5,25
r1bq1r1k/ppp1b2p/1nnpp1pB/4P3/2P1Q3/2NB1N2/PP3PPP/R3R1K1,False,0.0,7.0,2160,5,26
r1bq3k/ppp1br1p/1nnpp1pB/4P3/2P1Q3/2NB1N2/PP3PPP/R3R1K1,True,0.0,2.0,2302,5,27
r1bq3k/ppp1br1p/1nnpp1pB/4P3/2P1Q3/2NB1N2/PP3PPP/3RR1K1,False,0.0,11.0,2160,5,28
r1bq1b1k/ppp2r1p/1nnpp1pB/4P3/2P1Q3/2NB1N2/PP3PPP/3RR1K1,True,0.0,2.0,2302,5,29
r1bq1b1k/ppp2r1p/1nnpp1p1/4P1B1/2P1Q3/2NB1N2/PP3PPP/3RR1K1,False,0.0,2.0,2160,5,30
r1bq3k/ppp1br1p/1nnpp1p1/4P1B1/2P1Q3/2NB1N2/PP3PPP/3RR1K1,True,0.0,1.0,2302,5,31
r1bq1B1k/ppp2r1p/1nnpp1p1/4P3/2P1Q3/2NB1N2/PP3PPP/3RR1K1,False,0.0,2.0,2160,5,34
r1b2q1k/ppp2r1p/1nnpp1p1/4P3/2P1Q3/2NB1N2/PP3PPP/3RR1K1,True,0.0,0.0,2302,5,35
r1b2q1k/ppp2r1p/1nnPp1p1/8/2P1Q3/2NB1N2/PP3PPP/3RR1K1,False,0.0,4.0,2160,5,36
r1b2q1k/pp3r1p/1nnpp1p1/8/2P1Q3/2NB1N2/PP3PPP/3RR1K1,True,0.0,6.0,2302,5,37
r1b2q1k/pp3r1p/1nnpp1p1/1N6/2P1Q3/3B1N2/PP3PPP/3RR1K1,False,0.0,22.0,2160,5,38
r1b2q1k/1p3r1p/pnnpp1p1/1N6/2P1Q3/3B1N2/PP3PPP/3RR1K1,True,0.0,4.0,2302,5,39
r1b2q1k/1p3r1p/pnnpp1p1/8/2PNQ3/3B1N2/PP3PPP/3RR1K1,False,0.0,49.0,2160,5,40
r1b2q1k/1p5p/pnnpp1p1/8/2PNQr2/3B1N2/PP3PPP/3RR1K1,True,0.8049999999999999,9.0,2302,5,41
r1b2q1k/1p5p/pnnpp1p1/8/2PN1r2/3BQN2/PP3PPP/3RR1K1,False,0.0,13.0,2160,5,42
r1b2q1k/1p5p/pn1pp1p1/8/2Pn1r2/3BQN2/PP3PPP/3RR1K1,True,0.0,0.0,2302,5,43
r1b2q1k/1p5p/pn1pp1p1/8/2PN1r2/3BQ3/PP3PPP/3RR1K1,False,0.0,39.0,2160,5,44
r1b2q1k/1p5p/pn1p2p1/4p3/2PN1r2/3BQ3/PP3PPP/3RR1K1,True,0.996,10.0,2302,5,45
r1b2q1k/1p5p/pn1p2p1/4p3/2P2r2/3BQN2/PP3PPP/3RR1K1,False,0.0,11.0,2160,5,46
r1b2q1k/1p5p/p2p2p1/4p3/2n2r2/3BQN2/PP3PPP/3RR1K1,True,0.0,1.0,2302,5,47
r1b2q1k/1p5p/p2p2p1/4p3/2B2r2/4QN2/PP3PPP/3RR1K1,False,0.0,0.0,2160,5,48
r1b2q1k/1p5p/p2p2p1/4p3/2r5/4QN2/PP3PPP/3RR1K1,True,0.995,2.0,2302,5,49
r1b2q1k/1p5p/p2p2p1/4N3/2r5/4Q3/PP3PPP/3RR1K1,False,0.0,65.0,2160,5,50
r1b2q1k/1p5p/p2p2p1/4N3/5r2/4Q3/PP3PPP/3RR1K1,True,0.0,6.0,2302,5,51
r1b2q1k/1p5p/p2p2p1/8/5r2/3NQ3/PP3PPP/3RR1K1,False,0.0,22.0,2160,5,52
r1b2q1k/1p3r1p/p2p2p1/8/8/3NQ3/PP3PPP/3RR1K1,True,0.008,3.0,2302,5,53
r1b2qk1/1p3r1p/p2p2p1/8/3Q4/3N4/PP3PPP/3RR1K1,True,0.026,16.0,2302,5,55
r1b2qk1/1p3r1p/p2p2p1/8/3Q4/3NR3/PP3PPP/3R2K1,False,0.017,4.0,2160,5,56
r4qk1/1p3r1p/p2p2p1/5b2/3Q4/3NR3/PP3PPP/3R2K1,True,0.0759999999999999,9.0,2302,5,57
r4qk1/1p3r1p/p2p2p1/5b2/3Q4/3NR3/PP1R1PPP/6K1,False,0.3119999999999999,6.0,2160,5,58
2r2qk1/1p3r1p/p2p2p1/5b2/3Q4/3NR3/PP1R1PPP/6K1,True,0.0,3.0,2302,5,59
2r2qk1/1p3r1p/p2p2p1/5b2/3Q4/3NR2P/PP1R1PP1/6K1,False,0.836,9.0,2160,5,60
2r2qk1/1p3r1p/p2p2p1/8/3Q4/3bR2P/PP1R1PP1/6K1,True,0.0,1.0,2302,5,61
2r2qk1/1p3r1p/p2p2p1/8/3Q4/3R3P/PP1R1PP1/6K1,False,0.0,8.0,2160,5,62
5qk1/1p3r1p/p2p2p1/8/3Q4/3R3P/PP1R1PP1/2r3K1,True,0.368,1.0,2302,2,63
5qk1/1p3r1p/p2p2p1/8/3Q4/3R3P/PP3PP1/2rR2K1,False,0.0,2.0,2160,5,64
5qk1/1p3r1p/p2p2p1/8/3Q4/3R3P/PP3PP1/3r2K1,True,0.0,0.0,2302,2,65
5qk1/1p3r1p/p2p2p1/8/3Q4/7P/PP3PP1/3R2K1,False,0.029,33.0,2160,5,66
5qk1/1p1r3p/p2p2p1/8/3Q4/7P/PP3PP1/3R2K1,True,0.0379999999999999,2.0,2302,5,67
6k1/1p1r1q1p/p2p2p1/3Q4/8/7P/PP3PP1/3R2K1,True,0.6859999999999999,6.0,2302,5,69
6k1/1p1r1q1p/p2p2p1/3Q4/5P2/7P/PP4P1/3R2K1,False,0.0159999999999999,8.0,2160,5,70
6k1/1p1r3p/p2p2p1/3q4/5P2/7P/PP4P1/3R2K1,True,0.0,0.0,2302,5,71
6k1/1p1r3p/p2p2p1/3R4/5P2/7P/PP4P1/6K1,False,0.0,0.0,2160,5,72
8/1p1r1k1p/p2p2p1/3R4/5P2/7P/PP4P1/6K1,True,0.0,4.0,2302,5,73
8/1p1r1k1p/p2p2p1/3R4/5P2/7P/PP3KP1/8,False,0.018,2.0,2160,5,74
8/1p1r3p/p2pk1p1/3R4/5P2/7P/PP3KP1/8,True,0.0,1.0,2302,5,75
8/1p1r3p/p2pk1p1/8/5P2/7P/PP1R1KP1/8,False,0.014,2.0,2160,5,76
8/1p1r3p/p3k1p1/3p4/5P2/7P/PP1R1KP1/8,True,0.002,2.0,2302,5,77
8/1p1r3p/p3k1p1/3p4/5P2/4K2P/PP1R2P1/8,False,0.008,3.0,2160,5,78
8/1p1r3p/p5p1/3p1k2/5P2/4K2P/PP1R2P1/8,True,0.012,1.0,2302,5,79
8/1p1r3p/p3k1p1/3p4/5PP1/4K2P/PP1R4/8,True,0.062,1.0,2302,5,81
8/1p1r3p/p3k1p1/3p4/3K1PP1/7P/PP1R4/8,False,0.0,4.0,2160,5,82
8/1p1r3p/p2k2p1/3p4/3K1PP1/7P/PP1R4/8,True,0.1139999999999999,3.0,2302,5,83
8/1p1r3p/p2k2p1/3p4/3K1PP1/7P/PP2R3/8,False,0.983,13.0,2160,5,84
8/1pr4p/p2k2p1/3p4/3K1PP1/7P/PP2R3/8,True,0.004,3.0,2302,5,85
8/1pr4p/p2k2p1/3p4/3K1PP1/1P5P/P3R3/8,False,0.0,3.0,2160,5,86
8/2r4p/pp1k2p1/3p4/3K1PP1/1P5P/P3R3/8,True,0.0,4.0,2302,5,87
8/2r4p/pp1k2p1/3p1P2/3K2P1/1P5P/P3R3/8,False,0.0,3.0,2160,5,88
8/2r4p/pp1k4/3p1p2/3K2P1/1P5P/P3R3/8,True,0.0,0.0,2302,5,89
8/2r4p/pp1k4/3p1P2/3K4/1P5P/P3R3/8,False,0.0,12.0,2160,5,90
8/5r1p/pp1k4/3p1P2/3K4/1P5P/P3R3/8,True,0.0,2.0,2302,5,91
8/2k2r1p/pp2R3/3p1P2/3K4/1P5P/P7/8,True,0.979,1.0,2302,5,93
8/2k2r1p/pp2R3/3pKP2/8/1P5P/P7/8,False,0.0,6.0,2160,5,94
8/2k2r1p/pp2R3/4KP2/3p4/1P5P/P7/8,True,0.009,12.0,2302,5,95
8/2k2r1p/pp2RP2/4K3/3p4/1P5P/P7/8,False,0.3,3.0,2160,5,96
8/2k2r1p/pp2RP2/4K3/8/1P1p3P/P7/8,True,0.0,16.0,2302,5,97
8/2k2r1p/pp1R1P2/4K3/8/1P1p3P/P7/8,False,0.0,2.0,2160,5,98
8/2kr3p/pp1R1P2/4K3/8/1P1p3P/P7/8,True,0.0,8.0,2302,5,99
8/2kr1P1p/pp1R4/4K3/8/1P1p3P/P7/8,False,0.0,5.0,2160,5,100
8/2k2r1p/pp1R4/4K3/8/1P1p3P/P7/8,True,0.0,3.0,2302,5,101
8/2k2r1p/pp6/4K3/8/1P1R3P/P7/8,False,0.0,9.0,2160,5,102
8/2k4p/pp6/4K3/8/1P1R3P/P4r2/8,True,0.0,3.0,2302,5,103
8/2k4p/pp6/4K3/P7/1P1R3P/5r2/8,False,0.0,2.0,2160,5,104
8/2k4p/pp6/4K3/P7/1P1R3P/4r3/8,True,0.0,1.0,2302,5,105
8/2k4p/pp3K2/8/P7/1P1R3P/4r3/8,False,0.0,3.0,2160,5,106
8/2k4p/pp3K2/8/P7/1P1R3P/6r1/8,True,0.0,9.0,2302,5,107
8/2k2K1p/pp6/8/P7/1P1R3P/6r1/8,False,0.0,5.0,2160,5,108
8/2k2K1p/p7/1p6/P7/1P1R3P/6r1/8,True,0.0,4.0,2302,5,109
8/2k2K1p/p7/Pp6/8/1P1R3P/6r1/8,False,0.002,6.0,2160,5,110
8/2k2K1p/p7/P7/1p6/1P1R3P/6r1/8,True,0.002,24.0,2302,5,111
8/2k2K1p/p7/P7/1p5P/1P1R4/6r1/8,False,0.002,13.0,2160,5,112
8/5K1p/p1k5/P7/1p5P/1P1R4/6r1/8,True,0.0,4.0,2302,5,113
8/5K1p/p1k5/P7/1p1R3P/1P6/6r1/8,False,0.0,3.0,2160,5,114
8/5K1p/p7/Pk6/1p1R3P/1P6/6r1/8,True,0.0,4.0,2302,5,115
8/5K1p/p2R4/Pk6/1p5P/1P6/6r1/8,False,0.0,9.0,2160,5,116
8/5K1p/p2R4/k7/1p5P/1P6/6r1/8,True,0.0,3.0,2302,5,117
8/5K1p/pk6/3R4/1p5P/1P6/6r1/8,True,0.0,1.0,2302,5,119
8/1k3K1p/p2R4/8/1p5P/1P6/6r1/8,True,0.0,1.0,2302,5,121
8/1k3K1p/p7/3R4/1p5P/1P6/6r1/8,False,0.0,7.0,2160,5,122
8/1k3K1p/p7/3R4/1p5P/1P4r1/8/8,True,0.0,5.0,2302,5,123
8/1k3K1p/p7/3R3P/1p6/1P4r1/8/8,False,0.0,3.0,2160,5,124
8/1k3K1p/p7/3R3P/1p6/1r6/8/8,True,0.0,0.0,2302,5,125
8/1k4Kp/p7/3R3P/1p6/1r6/8/8,False,0.0,11.0,2160,5,126
8/1k4Kp/p7/3R3P/1p6/7r/8/8,True,0.0,1.0,2302,5,127
8/1k4Kp/p6P/3R4/1p6/7r/8/8,False,0.0,8.0,2160,5,128
8/6Kp/pk5P/3R4/1p6/7r/8/8,True,0.0,3.0,2302,5,129
8/7K/pk5P/3R4/1p6/7r/8/8,False,0.0,5.0,2160,5,130
8/7K/1k5P/p2R4/1p6/7r/8/8,True,0.0,1.0,2302,5,131
8/8/1k4KP/p2R4/1p6/7r/8/8,False,0.002,6.0,2160,5,132
8/8/1k4KP/p2R4/8/1p5r/8/8,True,0.0,2.0,2302,5,133
8/8/1k4KP/p6R/8/1p5r/8/8,False,0.0,9.0,2160,5,134
8/8/1k4KP/p6R/8/7r/1p6/8,True,0.0,2.0,2302,5,135
8/7P/1k4K1/p6R/8/7r/1p6/8,False,0.0,3.0,2160,5,136
8/7P/1k4K1/p6R/8/7r/8/1q6,True,0.0,2.0,2302,5,137
8/7P/1k5K/p6R/8/7r/8/1q6,False,0.0,2.0,2160,5,138
8/7P/1k5K/p6r/8/8/8/1q6,True,0.0,1.0,2302,2,139
8/7P/1k6/p6K/8/8/8/1q6,False,0.0,1.0,2160,5,140
8/7q/1k6/p6K/8/8/8/8,True,0.0,0.0,2302,2,141
8/7q/1k6/p5K1/8/8/8/8,False,0.0,1.0,2160,3,142
8/7q/1k6/6K1/p7/8/8/8,True,0.0,0.0,2302,3,143
8/7q/1k3K2/8/p7/8/8/8,False,0.0,1.0,2160,3,144
8/7q/1k3K2/8/8/p7/8/8,True,0.0,1.0,2302,3,145
8/7q/1k2K3/8/8/p7/8/8,False,0.0,0.0,2160,4,146
8/7q/1k2K3/8/8/8/p7/8,True,0.0,1.0,2302,4,147
8/7q/1k3K2/8/8/8/p7/8,False,0.0,0.0,2160,3,148
8/7q/1k3K2/8/8/8/8/q7,True,0.0,2.0,2302,2,149
8/7q/1k2K3/8/8/8/8/q7,False,0.0,2.0,2160,2,150
8/7q/1k2K3/8/8/8/8/4q3,True,0.0,27.0,2302,3,151
8/7q/1k1K4/8/8/8/8/4q3,False,0.0,3.0,2160,1,152
8/4q3/1k1K4/8/8/8/8/4q3,True,0.0,2.0,2302,1,153
8/4q3/1k6/3K4/8/8/8/4q3,False,0.0,2.0,2160,2,154
r1bqkbnr/pppppppp/2n5/8/8/5N2/PPPPPPPP/RNBQKB1R,True,0.0,0.0,2206,5,3
r1bqkbnr/pppppppp/2n5/8/8/3P1N2/PPP1PPPP/RNBQKB1R,False,0.0,1.0,2131,5,4
r1bqkbnr/ppp1pppp/2np4/8/8/3P1N2/PPP1PPPP/RNBQKB1R,True,0.07,1.0,2206,5,5
r1bqkbnr/ppp1pppp/2np4/8/8/3P1N2/PPPNPPPP/R1BQKB1R,False,0.0249999999999999,6.0,2131,5,6
r1bqkb1r/ppp1pppp/2np1n2/8/8/3P1N2/PPPNPPPP/R1BQKB1R,True,0.001,1.0,2206,5,7
r1bqkb1r/ppp1pppp/2np1n2/8/2P5/3P1N2/PP1NPPPP/R1BQKB1R,False,0.017,2.0,2131,5,8
r1bqkb1r/ppp2ppp/2np1n2/4p3/2P5/3P1N2/PP1NPPPP/R1BQKB1R,True,0.0,3.0,2206,5,9
r1bqkb1r/ppp2ppp/2np1n2/4p3/2P5/3PPN2/PP1N1PPP/R1BQKB1R,False,0.0,2.0,2131,5,10
r2qkb1r/ppp2ppp/2np1n2/4p3/2P3b1/3PPN2/PP1N1PPP/R1BQKB1R,True,0.015,4.0,2206,5,11
r2qkb1r/ppp2ppp/2np1n2/4p3/2P3b1/3PPN1P/PP1N1PP1/R1BQKB1R,False,0.0,5.0,2131,5,12
r2qkb1r/ppp2ppp/2np1n2/4p2b/2P5/3PPN1P/PP1N1PP1/R1BQKB1R,True,0.0829999999999999,3.0,2206,5,13
r2qkb1r/ppp2ppp/2np1n2/4p2b/2P5/3PPN1P/PP1NBPP1/R1BQK2R,False,0.094,2.0,2131,5,14
r2qk2r/ppp1bppp/2np1n2/4p2b/2P5/3PPN1P/PP1NBPP1/R1BQK2R,True,0.0579999999999999,14.0,2206,5,15
r2qk2r/ppp1bppp/2np1n2/4p2b/2P5/P2PPN1P/1P1NBPP1/R1BQK2R,False,0.0,2.0,2131,5,16
r2q1rk1/ppp1bppp/2np1n2/4p2b/2P5/P2PPN1P/1P1NBPP1/R1BQK2R,True,0.0,2.0,2206,5,17
r2q1rk1/ppp1bppp/2np1n2/4p2b/1PP5/P2PPN1P/3NBPP1/R1BQK2R,False,0.0499999999999999,5.0,2131,5,18
r4rk1/pppqbppp/2np1n2/4p2b/1PP5/P2PPN1P/3NBPP1/R1BQK2R,True,0.0,7.0,2206,5,19
r4rk1/pppqbppp/2np1n2/1P2p2b/2P5/P2PPN1P/3NBPP1/R1BQK2R,False,0.0,5.0,2131,5,20
r2n1rk1/pppqbppp/3p1n2/1P2p2b/2P5/P2PPN1P/3NBPP1/R1BQK2R,True,0.0,3.0,2206,5,21
r2n1rk1/pppqbppp/3p1n2/1P2p2b/2P5/P2PPN1P/3NBPP1/R1BQ1RK1,False,0.006,1.0,2131,5,22
r4rk1/pppqbppp/3pnn2/1P2p2b/2P5/P2PPN1P/3NBPP1/R1BQ1RK1,True,0.0,15.0,2206,5,23
r4rk1/pppqbppp/3pnn2/1P2N2b/2P5/P2PP2P/3NBPP1/R1BQ1RK1,False,0.0,16.0,2131,5,24
r4rk1/pppqbppp/4nn2/1P2p2b/2P5/P2PP2P/3NBPP1/R1BQ1RK1,True,0.0,2.0,2206,5,25
r4rk1/pppqbppp/4nn2/1P2p2B/2P5/P2PP2P/3N1PP1/R1BQ1RK1,False,0.0,1.0,2131,5,26
r4rk1/pppqbppp/4n3/1P2p2n/2P5/P2PP2P/3N1PP1/R1BQ1RK1,True,0.0,1.0,2206,5,27
r4rk1/pppqbppp/4n3/1P2p2Q/2P5/P2PP2P/3N1PP1/R1B2RK1,False,0.02,1.0,2131,5,28
r4rk1/ppp1bppp/4n3/1P2p2Q/2P5/P2qP2P/3N1PP1/R1B2RK1,True,0.0,2.0,2206,5,29
r4rk1/ppp1bppp/4n3/1P2Q3/2P5/P2qP2P/3N1PP1/R1B2RK1,False,0.0,6.0,2131,5,30
r4rk1/ppp2ppp/4nb2/1P2Q3/2P5/P2qP2P/3N1PP1/R1B2RK1,True,0.0,1.0,2206,5,31
r4rk1/ppp2ppp/4nb2/1P1Q4/2P5/P2qP2P/3N1PP1/R1B2RK1,False,0.0,10.0,2131,5,32
r4rk1/ppp2ppp/4nb2/1P1q4/2P5/P3P2P/3N1PP1/R1B2RK1,True,0.0,2.0,2206,5,33
r4rk1/ppp2ppp/4nb2/1P1P4/8/P3P2P/3N1PP1/R1B2RK1,False,0.0,1.0,2131,5,34
